date,CLOSE,OPEN,HIGH,LOW,VOLUME
2021-10-22,227.25999,228.23,231.3,225.61,24897851
2021-10-25,231.66,229.73,233.5499,227.7,22977918
2021-10-26,247.17,239.89,252.59,239.24001,48518409
2021-10-27,244.50999,244.74001,250.89999,242.8201,24549175
2021-10-28,249.41,248.78,249.5,245.23,23385935
2021-10-29,255.67,250.005,257.09,250.0,29190851
2021-11-01,258.26999,256.48999,258.94,252.27,26531680
2021-11-02,264.01001,258.22,266.78,258.0,29341231
2021-11-03,265.98001,266.70001,267.84,262.35001,23966234
2021-11-04,298.01001,272.29001,313.64999,271.17999,115143203
2021-11-05,297.51999,301.87,314.0,294.10001,84807205
2021-11-08,308.04001,301.48999,311.0,299.07001,50169941
2021-11-09,306.57001,322.82001,323.10001,299.64001,64558988
2021-11-10,294.59,293.56,308.5,287.78,63485190
2021-11-11,303.89999,304.67999,305.89999,297.77011,33142916
2021-11-12,303.89999,300.10001,306.79999,296.29999,41228305
2021-11-15,300.25,305.51999,306.44,292.47,38399467
2021-11-16,302.03,297.59,303.89999,297.05869,26387927
2021-11-17,292.60999,304.17999,305.09,288.0,42791795
2021-11-18,316.75,323.67001,327.60001,313.20999,77830328
2021-11-19,329.85001,322.42999,330.88,319.04999,53257940
2021-11-22,319.56,335.17001,346.47,319.0,75144797
2021-11-23,317.45999,315.35001,323.60001,308.79999,53028371
2021-11-24,326.73999,314.60999,328.54999,309.28,43410113
2021-11-26,315.03,326.0,327.10001,313.5,28217647
2021-11-29,333.76001,323.66,334.12,320.35999,45704447
2021-11-30,326.76001,331.69,333.53,318.64011,62010475
2021-12-01,314.35001,332.1947,332.8934,313.79999,48384737
2021-12-02,321.26001,312.14001,324.77991,310.25,47138957
2021-12-03,306.92999,320.0,321.29001,301.29999,54334675
2021-12-06,300.37,298.79999,302.41,280.38,65678095
2021-12-07,324.26999,309.57001,324.48999,306.51001,59200299
2021-12-08,318.26001,319.98999,322.89999,314.21011,47441069
2021-12-09,304.89999,317.34,322.04999,304.28,48724531
2021-12-10,301.98001,311.5,313.04999,298.60999,48712379
2021-12-13,281.60999,302.48999,302.94,281.16,59671969
2021-12-14,283.37,276.98999,286.78,272.5,66611769
2021-12-15,304.59,284.0,305.0,278.38,69541357
2021-12-16,283.87,311.51999,311.60001,280.92999,70507239
2021-12-17,278.01001,279.85001,289.22,277.60001,71477411
2021-12-20,277.19,273.04999,281.44,271.45001,46019803
2021-12-21,290.75,283.73999,291.20001,274.01001,52360601
2021-12-22,294.0,288.91,295.54999,284.48999,40026530
2021-12-23,296.39999,297.54999,300.59,294.31009,34281285
2021-12-27,309.45001,296.60001,310.86499,296.39999,40304116
2021-12-28,303.22,313.12,313.29999,300.1181,41981539
2021-12-29,300.01001,302.72501,305.48001,293.66,34291731
2021-12-30,295.85999,298.26999,304.57001,295.39999,30834273
2021-12-31,294.10999,296.73999,300.29999,293.30569,26608542
2022-01-03,301.20999,298.14999,307.10999,297.85001,39169873
2022-01-04,292.89999,302.76999,304.67999,283.48999,52604303
2022-01-05,276.04001,289.48999,294.16,275.32999,49676779
2022-01-06,281.78,276.39999,284.37991,270.64999,45277552
2022-01-07,272.47,281.41,284.22,270.57001,40945228
2022-01-10,274.0,265.81,274.69,256.43839,59336455
2022-01-11,278.17001,273.22501,280.64999,268.39001,40312330
2022-01-12,279.98999,280.66501,285.95001,276.07999,38278388
2022-01-13,265.75,283.79001,284.79999,264.98001,54324820
2022-01-14,269.42001,263.0,271.96899,262.1001,39476036
2022-01-18,259.03,262.60001,266.38,257.70001,42390341
2022-01-19,250.67,260.79001,265.4317,250.52,48758978
2022-01-20,241.5,253.03999,255.79041,240.78,43416225
2022-01-21,233.74001,235.07001,248.23,232.63,71555363
2022-01-24,233.72,223.3,233.8,208.88,91188613
2022-01-25,223.24001,225.46001,229.42999,220.0,66300328
2022-01-26,227.72,232.39999,240.57001,223.0,75163181
2022-01-27,219.44,235.67999,239.95,216.75,57256749
2022-01-28,228.39999,220.12199,228.58,212.96001,54265803
2022-01-31,244.86,231.82001,245.09,230.52,56343519
2022-02-01,246.38,251.03999,251.45,238.9001,51731967
2022-02-02,252.42,257.94,258.17001,245.53011,54221319
2022-02-03,239.48,244.58,250.77,237.8,40929958
2022-02-04,243.19,239.72,246.35001,236.32001,35403336
2022-02-07,247.28,243.72,251.82001,242.02,37649875
2022-02-08,251.08,243.59,252.3,239.8,40977621
2022-02-09,267.04999,256.22,267.25,253.53,52351893
2022-02-10,258.23999,259.95001,269.24991,256.0,51184428
2022-02-11,239.49001,259.16,261.51999,237.73,60476918
2022-02-14,242.67,239.34,248.75,237.55,43971299
2022-02-15,264.95001,249.49001,265.45001,247.84,70096914
2022-02-16,265.10999,262.59,265.82001,255.52,73168145
2022-02-17,245.07001,256.29999,257.85001,241.64999,80797530
2022-02-18,236.42,246.675,249.86,231.0,76265563
2022-02-22,233.89999,230.35001,240.63989,230.0,63215773
2022-02-23,223.87,238.02,241.5499,223.00999,56561219
2022-02-24,237.48,210.14999,238.0,208.89999,73335963
2022-02-25,241.57001,237.21001,242.17,233.81,52840866
2022-02-28,243.85001,239.92,246.64999,237.0701,43681743
2022-03-01,234.77,242.91,243.77,231.32001,40867771
2022-03-02,242.2,237.56,244.09,234.14999,38921993
2022-03-03,237.14,242.61501,243.2599,234.69,36418356
2022-03-04,229.36,233.84,236.8,224.82001,43071666
2022-03-07,213.52,228.17,230.33,213.3,44944635
2022-03-08,215.14,213.09,223.7299,206.5,55553830
2022-03-09,230.14,223.87,232.2,222.47,49169341
