date,CLOSE,OPEN,HIGH,LOW,VOLUME
2023-05-10,173.55499,173.02,174.03,171.89999,53649691
2023-05-11,173.75,173.85001,174.59,172.17,49445230
2023-05-12,172.57001,173.62,174.06,171.0,45485175
2023-05-15,172.07001,173.16,173.21001,171.47,37224505
2023-05-16,172.07001,171.99001,173.13831,171.7991,42037251
2023-05-17,172.69,171.71001,172.925,170.4201,58029117
2023-05-18,175.05,173.0,175.24001,172.58,65401597
2023-05-19,175.16,176.39,176.39,174.94,55760319
2023-05-22,174.2,173.98,174.71001,173.45,43589818
2023-05-23,171.56,173.13,173.37939,171.27499,50655668
2023-05-24,171.84,171.09,172.4183,170.52,45073756
2023-05-25,172.99001,172.41,173.895,171.69,56205198
2023-05-26,175.42999,173.32001,175.77,173.11,54734200
2023-05-30,177.3,176.96001,178.99001,176.57001,55885562
2023-05-31,177.25,177.325,179.35001,176.75999,99479797
2023-06-01,180.09,177.7,180.12,176.9306,68798028
2023-06-02,180.95,181.03,181.78,179.25999,61931908
2023-06-05,179.58,182.63,184.951,178.035,121844863
2023-06-06,179.21001,179.965,180.12,177.42999,64804422
2023-06-07,177.82001,178.44,181.21001,177.32001,61850364
2023-06-08,180.57001,177.895,180.84,177.46001,50769526
2023-06-09,180.96001,181.5,182.23,180.63,48847894
2023-06-12,183.78999,181.27,183.89,180.97,54705622
2023-06-13,183.31,182.8,184.14999,182.44,54902866
2023-06-14,183.95,183.37,184.39,182.02,57358510
2023-06-15,186.00999,183.96001,186.52,183.78,65373859
2023-06-16,184.92,186.73,186.99001,184.27,101127445
2023-06-20,185.00999,184.41,186.10001,184.41,49744906
2023-06-21,183.96001,184.89999,185.41,182.5901,49424718
2023-06-22,187.0,183.74001,187.045,183.67,51205505
2023-06-23,186.67999,185.55,187.56,185.00999,53017884
2023-06-26,185.27,186.83,188.05,185.23,48059837
2023-06-27,188.06,185.89,188.39,185.67,50714621
2023-06-28,189.25,187.92999,189.89999,187.60001,51161040
2023-06-29,189.59,189.08,190.07001,188.94,46294909
2023-06-30,193.97,191.63,194.48,191.25999,85145179
2023-07-03,192.46001,193.78,193.88,191.75999,31422166
2023-07-05,191.33,191.565,192.98,190.62,46868822
2023-07-06,191.81,189.84,192.02,189.2,45110707
2023-07-07,190.67999,191.41,192.67,190.24001,46713157
2023-07-10,188.61,189.25999,189.99001,187.035,59803147
2023-07-11,188.08,189.16,189.3,186.60001,46549985
2023-07-12,189.77,189.67999,191.7,188.47,60658515
2023-07-13,190.53999,190.5,191.19,189.78,41301641
2023-07-14,190.69,190.23,191.1799,189.63,41571446
2023-07-17,193.99001,191.89999,194.32001,191.81,50459073
2023-07-18,193.73,193.35001,194.33,192.41499,48435053
2023-07-19,195.10001,193.10001,198.23,192.64999,80425785
2023-07-20,193.13,195.09,196.47,192.495,59520182
2023-07-21,191.94,194.10001,194.97,191.23,71854669
2023-07-24,192.75,193.41,194.91,192.25,45467822
2023-07-25,193.62,193.33,194.44,192.91499,37474782
2023-07-26,194.5,193.67,195.64,193.32001,47485063
2023-07-27,193.22,196.02,197.2,192.55,47409782
2023-07-28,195.83,194.67,196.62601,194.14,48249507
2023-07-31,196.45,196.06,196.49001,195.25999,38773974
2023-08-01,195.605,196.235,196.73,195.28,35253767
2023-08-02,192.58,195.03999,195.17999,191.85069,50310333
2023-08-03,191.17,191.57001,192.37,190.69,62150972
2023-08-04,181.99001,185.52,187.38,181.92,115781153
2023-08-07,178.85001,182.13,183.13,177.35001,97398830
2023-08-08,179.8,179.69,180.27,177.58,67734128
2023-08-09,178.19,180.87,180.92999,177.00999,60281245
2023-08-10,177.97,179.48,180.75,177.60001,54626478
2023-08-11,177.78999,177.32001,178.62,176.55,51963512
2023-08-14,179.46001,177.97,179.69,177.30499,43616165
2023-08-15,177.45,178.88,179.48,177.05,43561189
2023-08-16,176.57001,177.13,178.53999,176.5,46917768
2023-08-17,174.0,177.14,177.5054,173.48,65996316
2023-08-18,174.49001,172.3,175.10001,171.96001,60207626
2023-08-21,175.84,175.07001,176.13,173.735,46262385
2023-08-22,177.23,177.06,177.67999,176.25,42003055
2023-08-23,181.12,178.52,181.55,178.325,52653905
2023-08-24,176.38,180.674,181.104,176.00999,54860660
2023-08-25,178.61,177.38,179.14999,175.82001,51398351
2023-08-28,180.19,180.09,180.59,178.545,43746567
2023-08-29,184.12,179.69501,184.89999,179.5,52900748
2023-08-30,187.64999,184.94,187.85001,184.74001,60722925
2023-08-31,187.87,187.84,189.12,187.48,60621806
2023-09-01,189.46001,189.485,189.92,188.28,45678978
2023-09-05,189.7,188.28,189.98,187.61,45209261
2023-09-06,182.91,188.39999,188.85001,181.47,81566974
2023-09-07,177.56,175.17999,178.21001,173.53999,112228896
2023-09-08,178.17999,178.35001,180.239,177.78999,65494876
2023-09-11,179.36,180.07001,180.3,177.34,58866463
2023-09-12,176.3,179.49001,180.13,174.82001,90291514
2023-09-13,174.21001,176.50999,177.3,173.98,84103194
2023-09-14,175.74001,174.0,176.10001,173.58,61401285
2023-09-15,175.00999,176.48,176.495,173.82001,109122707
2023-09-18,177.97,176.48,179.38,176.17,67123628
2023-09-19,179.07001,177.52,179.63,177.13,51752565
